Longitude,Latitude,Depth,MD,Time
14.140200,40.827999,0.65,0.48,2022-04-05 01:00:15.82
14.140200,40.827702,0.77,0.48,2022-04-05 00:57:19.76
14.141700,40.824200,0.89,0.48,2022-04-04 23:47:24.64
14.142500,40.824001,0.81,0.23,2022-04-04 23:46:18.09
14.145500,40.821499,1.16,0.36,2022-04-04 22:46:14.63
14.145500,40.826500,1.79,0.36,2022-04-04 02:27:34.3
14.134300,40.827702,2.25,0.09,2022-04-04 00:26:29.81
14.141700,40.824299,1.31,0.09,2022-04-03 20:25:52.26
14.132700,40.828701,1.43,0.09,2022-04-03 19:32:38.94
14.133800,40.827801,2.30,0.58,2022-04-03 19:31:41.12
14.142700,40.827801,1.11,0.23,2022-04-03 19:25:39.34
14.142700,40.818001,2.47,0.09,2022-04-03 06:03:50.84
14.144000,40.831299,1.28,0.23,2022-04-02 19:55:20.89
14.140200,40.825500,1.62,0.09,2022-04-02 12:44:16.04
14.141500,40.827202,1.79,0.48,2022-04-02 12:23:18.96
14.148300,40.827702,2.15,0.36,2022-04-02 12:06:27.33
14.136800,40.827499,1.23,0.36,2022-04-01 19:55:54.95
14.117800,40.833698,2.91,1.08,2022-04-01 08:36:04.98
14.135000,40.842300,2.62,0.58,2022-03-30 17:32:59.29
14.123800,40.834301,1.65,0.77,2022-03-30 01:58:43.95
14.149000,40.826698,2.13,0.23,2022-03-30 01:19:16.59
14.150000,40.828701,1.93,1.21,2022-03-29 23:31:13.13
14.151700,40.829800,2.19,1.08,2022-03-29 22:06:32.69
14.150700,40.829300,2.49,3.57,2022-03-29 17:45:32.36
14.125000,40.833000,2.03,0.48,2022-03-29 17:24:15.05
14.129300,40.820301,1.51,0.09,2022-03-29 06:15:50.27
14.140200,40.827499,1.92,0.09,2022-03-28 13:42:28.17
14.140200,40.835999,2.48,0.09,2022-03-28 12:17:38.73
14.143500,40.828201,1.67,1.62,2022-03-27 20:49:53.46
14.142300,40.828999,1.29,0.23,2022-03-27 17:27:42.53
14.139700,40.823700,1.27,0.09,2022-03-27 16:54:44.1
14.121700,40.822701,0.78,0.36,2022-03-27 14:36:45.83
14.150700,40.829201,1.82,0.09,2022-03-26 18:24:09.93
14.146800,40.829800,2.20,0.68,2022-03-26 18:23:47.34
14.140200,40.826500,0.62,0.23,2022-03-26 06:22:36.09
14.145700,40.825699,1.14,0.09,2022-03-25 08:53:37.36
14.120300,40.834202,1.42,0.68,2022-03-25 06:30:43.61
14.122500,40.833000,1.67,0.09,2022-03-25 03:48:58.92
14.126800,40.831501,1.64,0.58,2022-03-25 03:34:29.33
14.116200,40.824501,1.67,0.86,2022-03-24 08:20:17.47
14.114300,40.825500,1.48,0.58,2022-03-24 08:19:02.1
14.116200,40.825500,1.79,0.09,2022-03-24 08:17:12.15
14.114500,40.824699,1.57,0.36,2022-03-24 07:18:04.56
14.143200,40.827301,1.67,0.09,2022-03-24 00:58:13.88
14.137800,40.828800,1.35,0.23,2022-03-24 00:48:21.41
14.140800,40.827301,1.89,0.68,2022-03-24 00:44:36.4
14.140200,40.827702,1.80,0.58,2022-03-24 00:39:24.54
14.138000,40.827499,1.75,0.23,2022-03-24 00:38:58.91
14.152500,40.824699,1.01,0.48,2022-03-23 22:40:30.8
14.144000,40.831501,1.85,0.23,2022-03-21 04:15:11.54
14.147000,40.840698,0.99,0.58,2022-03-20 20:32:36.81
14.137200,40.828300,1.86,0.23,2022-03-20 16:11:12.47
14.133800,40.826698,1.23,0.36,2022-03-20 12:40:29.63
14.144800,40.828499,1.90,0.09,2022-03-20 09:58:27.77
14.146800,40.827702,2.30,0.23,2022-03-20 07:24:02.63
14.146500,40.828800,2.22,0.48,2022-03-20 07:23:50.05
14.137800,40.827499,1.80,0.36,2022-03-20 01:05:34.8
14.138000,40.826000,1.73,0.36,2022-03-18 04:20:19.1
14.140200,40.826000,0.87,0.23,2022-03-18 02:10:00.72
14.128800,40.831501,2.14,0.23,2022-03-18 00:35:48.81
14.139000,40.822300,1.67,0.86,2022-03-17 19:50:35.33
14.137500,40.826000,0.95,0.23,2022-03-17 18:53:06.12
14.090500,40.819801,2.52,0.36,2022-03-16 20:30:01.33
14.086200,40.822498,2.83,1.08,2022-03-16 20:29:38.48
14.143500,40.828499,1.43,0.23,2022-03-16 17:03:02.78
14.148000,40.831501,1.62,0.36,2022-03-16 17:02:47
14.133500,40.826199,1.95,1.15,2022-03-16 14:39:54.76
14.128300,40.828201,1.65,0.09,2022-03-16 14:35:42.35
14.138000,40.828201,1.86,1.21,2022-03-16 14:31:33.1
14.133000,40.826698,1.41,0.09,2022-03-16 14:24:11.12
14.140200,40.828800,1.93,0.36,2022-03-16 14:19:39.83
14.134000,40.829201,1.64,0.48,2022-03-16 14:15:54.64
14.135200,40.828300,2.54,3.47,2022-03-16 14:14:34.8
14.120300,40.826000,2.67,0.09,2022-03-16 09:30:54.16
14.131700,40.827999,2.44,0.48,2022-03-16 01:30:15.15
14.138800,40.826302,1.88,0.48,2022-03-15 23:58:16.55
14.136500,40.826199,0.94,0.86,2022-03-15 23:54:40.12
14.142500,40.825001,2.12,0.09,2022-03-15 23:54:31.79
14.138000,40.827202,1.64,0.09,2022-03-15 22:57:09.82
14.141300,40.830002,1.35,0.77,2022-03-15 18:11:18.14
14.141000,40.830799,1.28,0.68,2022-03-15 18:10:03.23
14.140200,40.830002,1.09,0.23,2022-03-15 18:09:20.45
14.140200,40.828999,1.51,0.23,2022-03-15 17:43:44.83
14.141300,40.829300,1.29,0.23,2022-03-15 13:56:34.7
14.141700,40.830002,1.02,0.09,2022-03-15 13:04:17.77
14.143800,40.830200,1.65,0.09,2022-03-15 12:35:28.61
14.140200,40.827301,1.53,0.09,2022-03-15 07:31:02.67
14.154300,40.830700,1.90,0.86,2022-03-15 01:50:25.42
14.124000,40.827202,1.82,1.15,2022-03-14 05:30:04.05
14.125800,40.826302,1.75,0.48,2022-03-14 02:55:57.46
14.125000,40.825199,2.18,0.09,2022-03-14 00:50:44.11
14.128200,40.826000,2.35,0.36,2022-03-13 22:57:19.79
14.130000,40.830502,2.55,0.23,2022-03-13 22:50:02.6
14.129500,40.823002,2.30,0.48,2022-03-13 22:48:16.09
14.126300,40.829300,2.65,0.58,2022-03-13 22:07:47.2
14.126000,40.828999,2.16,0.09,2022-03-13 22:06:55.77
14.122300,40.826199,2.23,0.94,2022-03-13 21:17:26.73
14.127700,40.826302,2.65,0.09,2022-03-13 21:15:02.39
14.124300,40.830002,2.49,0.86,2022-03-13 21:02:48.42
14.121200,40.830799,1.55,0.86,2022-03-13 20:55:19.12
14.124800,40.827999,1.72,0.86,2022-03-13 20:54:23.16
14.126500,40.828800,2.24,0.77,2022-03-13 20:31:20.77
14.136700,40.833500,1.52,1.27,2022-03-13 15:48:48.79
14.143300,40.825802,1.00,0.09,2022-03-13 15:06:50.43
14.146000,40.828800,1.72,0.58,2022-03-13 13:59:35.83
14.145700,40.828201,1.78,1.15,2022-03-13 13:58:45.34
14.138200,40.831501,1.73,0.23,2022-03-13 10:35:01.89
14.134300,40.814701,1.75,0.36,2022-03-13 04:48:19.22
14.131300,40.816299,1.27,0.68,2022-03-12 22:41:15.8
14.140200,40.826302,1.68,0.23,2022-03-12 00:30:25.4
14.143500,40.824200,1.26,0.58,2022-03-11 22:53:37.94
14.145200,40.825500,1.01,0.23,2022-03-11 22:29:11.71
14.146200,40.826500,0.82,0.23,2022-03-11 22:26:53.01
14.146300,40.824799,1.16,0.36,2022-03-11 22:26:29.85
14.125500,40.832298,2.29,0.09,2022-03-10 18:31:31.4
14.140700,40.825802,1.17,0.09,2022-03-09 11:13:14.96
14.144300,40.825500,0.89,0.23,2022-03-09 11:05:48.21
14.132700,40.822201,2.83,0.09,2022-03-09 05:20:07.91
14.144000,40.830799,0.98,0.09,2022-03-09 04:08:19.59
14.140200,40.827202,2.14,0.36,2022-03-09 00:53:02.9
14.140200,40.828701,1.14,0.09,2022-03-07 05:38:05.68
14.141200,40.825699,1.02,0.36,2022-03-06 07:08:25.99
14.143800,40.829700,1.22,0.09,2022-03-06 06:58:40.94
14.140700,40.838200,1.21,0.94,2022-03-06 05:14:38
14.142800,40.826698,1.52,0.23,2022-03-05 12:30:14.68
14.114800,40.824799,2.24,0.36,2022-03-03 00:52:40.63
14.137500,40.828300,1.83,0.77,2022-03-01 11:11:54.48
14.104000,40.811298,3.63,0.77,2022-03-01 01:34:47.06
14.109000,40.806198,3.67,0.36,2022-02-28 11:27:54.36
14.134700,40.820702,1.54,0.23,2022-02-23 18:02:49.58
14.171500,40.839802,2.42,0.23,2022-02-22 23:20:45.51
14.169800,40.841801,2.21,0.23,2022-02-22 22:43:43.18
14.117700,40.830200,1.86,0.09,2022-02-21 14:53:35.21
14.147700,40.824501,1.18,0.36,2022-02-20 23:37:28.33
14.108000,40.801498,3.64,0.77,2022-02-20 23:11:06.66
14.140200,40.828499,1.52,0.68,2022-02-20 16:36:40.44
14.150700,40.828300,1.86,0.58,2022-02-20 11:02:24.34
14.140200,40.827999,2.33,0.23,2022-02-20 09:02:44.6
14.133300,40.826000,2.16,0.77,2022-02-20 08:57:43.04
14.139300,40.827202,2.45,0.86,2022-02-20 08:57:05.78
14.152300,40.813801,2.50,0.36,2022-02-20 08:07:12.97
14.140700,40.820301,1.06,1.86,2022-02-18 19:37:08.77
14.111800,40.830002,2.18,0.09,2022-02-17 17:04:43.14
14.123300,40.824299,0.96,0.09,2022-02-17 02:19:42.28
14.139500,40.823299,2.05,0.36,2022-02-11 03:33:49.99
14.137000,40.822800,1.77,0.23,2022-02-11 03:27:54.29
14.135200,40.822800,1.67,0.23,2022-02-11 03:15:33.85
14.128300,40.827301,2.11,0.23,2022-02-10 21:11:08.44
14.129700,40.825298,2.24,0.48,2022-02-10 21:09:46.13
14.148000,40.817299,0.55,0.68,2022-02-10 17:54:51.37
14.142800,40.825500,1.30,0.09,2022-02-10 17:31:36.58
14.149000,40.820301,0.91,0.36,2022-02-10 17:18:28.83
14.116200,40.806198,3.12,0.94,2022-02-09 19:12:40.77
14.112300,40.807201,3.26,2.23,2022-02-09 19:05:44.2
14.118200,40.796700,3.40,1.75,2022-02-09 19:04:18.61
14.113700,40.805302,3.76,0.58,2022-02-09 18:43:32.44
14.114500,40.811298,3.21,1.01,2022-02-09 18:36:57.74
14.117000,40.806198,3.65,0.58,2022-02-09 16:31:21.83
14.118800,40.800499,4.19,0.36,2022-02-09 14:16:36.33
14.114000,40.835201,1.75,1.08,2022-02-07 15:53:49.53
14.144800,40.826000,0.99,0.36,2022-02-07 05:20:49.79
14.137800,40.829201,1.83,0.23,2022-02-06 14:26:18.65
14.139200,40.826199,1.75,0.09,2022-02-06 14:25:42.95
14.144200,40.826698,2.09,0.86,2022-02-06 13:46:29.08
14.147500,40.824501,0.96,0.48,2022-02-06 09:48:25.09
14.147700,40.825199,0.94,0.36,2022-02-06 09:38:55.09
14.146700,40.824799,0.96,0.48,2022-02-06 09:19:45.8
14.146300,40.825199,0.87,1.01,2022-02-06 09:13:59.11
14.149500,40.824299,0.91,0.23,2022-02-06 09:11:12.68
14.146800,40.827499,1.00,0.09,2022-02-06 09:10:29.01
14.149000,40.824699,0.94,0.36,2022-02-06 09:08:33.17
14.149500,40.825199,1.02,0.68,2022-02-06 09:06:51.07
14.148800,40.825802,1.04,0.09,2022-02-06 07:10:16.03
14.130200,40.820202,1.83,0.77,2022-02-04 16:30:20.75
14.130200,40.821301,1.81,0.68,2022-02-04 13:35:54.26
14.142300,40.824799,1.23,0.23,2022-02-04 04:08:07.92
14.140300,40.824501,0.96,0.09,2022-02-04 04:07:55.77
14.144800,40.823799,1.08,0.09,2022-02-04 04:07:39.35
14.141000,40.825199,0.75,0.09,2022-02-04 04:07:09.15
14.141300,40.824299,0.91,0.09,2022-02-04 04:03:36.5
14.144700,40.822498,1.11,2.09,2022-02-04 03:41:57.58
14.135300,40.821701,2.20,0.77,2022-02-03 02:05:04.62
14.132300,40.822800,1.89,0.09,2022-02-03 00:21:06.81
14.131500,40.822300,1.58,0.58,2022-02-02 23:38:45.61
14.133300,40.821999,2.65,0.36,2022-02-02 23:28:14.19
14.131700,40.820801,2.45,0.77,2022-02-02 23:26:43.48
14.130200,40.822800,1.77,0.09,2022-02-02 22:41:18.97
14.134700,40.820301,1.81,0.68,2022-02-02 21:49:38.78
14.133200,40.821201,1.68,0.23,2022-02-02 21:37:47.14
14.130300,40.822800,1.68,0.09,2022-02-02 16:56:19.36
14.139800,40.822800,0.83,0.09,2022-02-02 15:43:53.41
14.146200,40.829800,1.66,0.48,2022-02-01 02:20:24.95
14.145500,40.831501,2.10,1.43,2022-02-01 02:18:39.22
14.118000,40.831001,2.94,1.38,2022-01-31 04:48:11.99
14.174300,40.823502,4.39,0.09,2022-01-31 02:02:15.05
14.117700,40.830299,2.45,0.23,2022-01-30 23:34:04.87
14.125800,40.826801,1.79,0.09,2022-01-28 16:11:41.7
14.150700,40.831001,1.45,0.23,2022-01-28 01:31:13.44
14.144500,40.830799,1.90,1.27,2022-01-26 03:04:54.82
14.143000,40.831501,1.68,0.23,2022-01-26 02:19:46.55
14.144200,40.832199,1.91,0.09,2022-01-26 02:19:25.27
14.146000,40.834499,1.85,0.36,2022-01-26 02:18:51.43
14.142300,40.831001,1.84,0.23,2022-01-26 02:18:17.67
14.138500,40.832199,1.47,0.58,2022-01-26 02:17:15.94
14.146000,40.830799,2.42,0.77,2022-01-26 02:16:23.84
14.148200,40.834999,2.46,0.48,2022-01-26 02:16:00.29
14.140200,40.827999,1.37,0.09,2022-01-25 22:47:25.5
14.140200,40.828300,1.70,0.09,2022-01-25 22:47:16.34
14.140200,40.828701,1.69,0.23,2022-01-25 22:47:07.24
14.142000,40.829201,1.60,0.09,2022-01-25 22:46:55.01
14.136500,40.820801,0.80,0.09,2022-01-25 14:07:09.21
14.128200,40.828201,1.59,0.09,2022-01-24 15:50:02.66
14.130300,40.827702,2.03,0.09,2022-01-24 12:40:09.15
14.132200,40.826698,1.50,0.09,2022-01-24 12:28:17.49
14.142300,40.831501,1.42,0.09,2022-01-24 08:07:01.71
14.148700,40.828499,2.23,0.36,2022-01-24 08:04:25.97
14.140200,40.829300,1.32,0.36,2022-01-24 08:01:52.95
14.126700,40.831501,1.78,0.09,2022-01-23 15:35:15.84
14.136200,40.841999,1.50,0.58,2022-01-21 15:01:49.36
14.137200,40.845299,1.91,1.01,2022-01-21 14:56:42.24
14.133800,40.840199,1.43,0.36,2022-01-21 14:55:35.8
14.135500,40.841202,1.49,0.23,2022-01-21 14:54:32.56
14.136200,40.840199,1.31,0.09,2022-01-21 14:50:25.68
14.147200,40.807201,2.96,1.33,2022-01-21 14:30:15.35
14.142500,40.824200,0.85,0.77,2022-01-21 03:56:27.08
14.142300,40.823700,1.02,0.09,2022-01-21 03:54:59.61
14.146000,40.825199,0.98,0.77,2022-01-21 03:53:55.9
14.142300,40.824501,0.69,0.58,2022-01-21 03:53:27.55
14.113500,40.820301,2.13,0.58,2022-01-20 06:44:29.24
14.138200,40.828701,1.61,0.23,2022-01-19 04:22:02.69
14.140200,40.825001,2.45,0.09,2022-01-17 18:15:16.35
14.131300,40.823200,1.65,0.94,2022-01-14 20:54:52.2
14.140200,40.840801,1.33,1.58,2022-01-13 17:02:04.99
14.140200,40.838799,1.41,1.48,2022-01-13 16:58:50.41
14.137700,40.826302,1.69,0.09,2022-01-11 22:45:49.48
14.140200,40.838200,1.44,0.09,2022-01-10 20:07:03.54
14.142000,40.827999,2.19,0.09,2022-01-10 00:33:00.26
14.147500,40.831001,2.07,0.23,2022-01-10 00:32:55.15
14.141500,40.827999,1.92,0.23,2022-01-10 00:27:15.81
14.144200,40.829800,1.79,0.36,2022-01-10 00:24:19.24
14.149800,40.831299,2.17,0.48,2022-01-09 20:45:50.21
14.140200,40.828999,2.70,0.36,2022-01-09 07:46:47.59
14.114300,40.824001,1.78,0.09,2022-01-09 02:09:40.41
14.136200,40.827301,1.82,0.58,2022-01-08 20:56:49.27
14.144300,40.828201,1.62,0.86,2022-01-06 19:38:14.66
14.143700,40.828201,2.21,2.47,2022-01-06 19:37:15.62
14.138700,40.823502,0.94,0.23,2022-01-06 19:08:38.61
14.140000,40.824001,0.81,0.23,2022-01-06 19:01:45.89
14.137700,40.822800,1.57,0.36,2022-01-06 18:56:51.26
14.138000,40.831501,1.12,0.23,2022-01-05 07:21:39.26
14.142700,40.827000,1.03,0.09,2022-01-05 03:12:49.26
14.140800,40.831501,0.95,0.09,2022-01-05 03:09:13.29
14.120700,40.839298,2.84,0.48,2022-01-05 02:46:58.12
14.134500,40.820301,1.66,1.27,2022-01-05 00:42:11.11
14.133800,40.818501,1.70,0.86,2022-01-05 00:20:57.61
14.131500,40.820202,1.52,0.09,2022-01-04 22:14:54.88
14.133700,40.830299,1.85,0.09,2022-01-04 13:04:38.38
14.131300,40.829201,1.45,0.23,2022-01-04 13:03:37.2
14.136000,40.826302,2.00,1.15,2022-01-03 05:38:20.8
14.140200,40.830700,1.25,0.09,2022-01-03 04:57:56.62
14.140500,40.831001,1.85,0.09,2022-01-02 21:48:45.45
14.141700,40.828201,1.88,0.09,2022-01-02 09:06:43.65
14.142300,40.826801,1.82,0.09,2022-01-01 20:39:55.99
14.140200,40.826000,2.40,0.36,2022-01-01 20:34:45.55
14.149000,40.831001,2.34,0.09,2022-01-01 05:46:21.56
14.144200,40.828999,1.75,0.23,2022-01-01 05:46:11.34
14.147700,40.825298,1.78,0.23,2021-12-31 16:51:39.39
14.133200,40.817200,2.92,0.23,2021-12-31 14:51:16.17
14.140800,40.827202,1.26,0.23,2021-12-31 07:03:52.73
14.140700,40.817699,1.00,0.36,2021-12-31 04:29:57.51
14.138700,40.821301,0.97,0.23,2021-12-31 01:24:15.31
14.141800,40.831501,1.45,0.36,2021-12-29 06:30:51.77
14.142700,40.826199,0.86,0.23,2021-12-28 10:37:16.19
14.124500,40.833801,2.04,0.23,2021-12-28 09:31:50.74
14.122300,40.834000,2.17,0.68,2021-12-28 03:54:38.95
14.113700,40.833302,2.51,1.33,2021-12-27 13:29:43.9
14.132200,40.825298,0.89,1.08,2021-12-27 11:22:06.45
14.151000,40.826000,1.05,0.36,2021-12-27 10:47:11.03
14.134800,40.824501,1.46,0.23,2021-12-27 09:48:43.74
14.131700,40.824501,1.48,0.58,2021-12-27 09:42:32.66
14.131500,40.824001,1.23,1.43,2021-12-27 09:40:19.54
14.134800,40.824299,1.72,1.08,2021-12-27 04:54:44.64
14.150700,40.825001,1.24,0.09,2021-12-27 01:50:36.19
14.119200,40.827499,0.90,0.48,2021-12-27 00:17:50.35
14.135800,40.824200,1.68,0.77,2021-12-27 00:12:46.74
14.136700,40.821800,0.95,0.58,2021-12-26 05:17:51.82
14.106300,40.809200,3.91,1.82,2021-12-26 03:52:21.1
14.145000,40.827000,1.84,0.36,2021-12-25 16:59:17.6
14.141300,40.827702,1.17,1.71,2021-12-25 11:15:31.16
14.130300,40.826000,2.40,0.36,2021-12-24 07:18:07.52
14.147800,40.834301,1.53,0.23,2021-12-24 04:51:13.51
14.145500,40.832500,1.23,0.23,2021-12-23 13:56:46.82
14.140200,40.830502,0.81,0.09,2021-12-23 13:37:13.84
14.150700,40.825298,1.91,0.48,2021-12-23 09:34:36.29
14.130700,40.817299,0.83,0.09,2021-12-22 23:27:31.77
14.120300,40.820499,2.39,0.09,2021-12-21 13:17:33.98
14.087200,40.813999,3.14,0.09,2021-12-20 18:56:43.54
14.133200,40.830200,1.03,0.23,2021-12-20 09:37:00.79
14.140700,40.822701,0.77,0.36,2021-12-20 05:54:13.45
14.142300,40.828701,2.26,0.09,2021-12-19 17:29:19.09
14.140200,40.827499,1.89,0.48,2021-12-19 17:29:11.55
14.132200,40.824699,1.59,0.58,2021-12-19 13:20:11.58
14.144800,40.829300,1.91,0.36,2021-12-17 16:28:05.9
14.143700,40.830502,0.72,0.09,2021-12-17 00:23:56.54
14.141200,40.826500,1.41,0.09,2021-12-16 06:47:56.18
14.143200,40.824299,1.61,0.48,2021-12-16 04:53:08.31
14.139500,40.825802,1.27,0.23,2021-12-16 04:35:59.65
14.140200,40.825298,0.80,0.09,2021-12-16 04:31:47.07
14.143200,40.824299,1.00,0.23,2021-12-16 03:36:47.96
14.138300,40.831501,1.30,0.23,2021-12-13 04:40:30.96
14.140200,40.828999,1.09,0.23,2021-12-13 04:39:43.25
14.136500,40.831501,0.83,0.48,2021-12-13 03:32:50.35
14.139700,40.826000,1.15,0.48,2021-12-12 12:41:00.37
14.135700,40.837299,1.66,0.09,2021-12-11 18:43:39.24
14.143300,40.831501,1.17,0.09,2021-12-08 05:52:53.43
14.137200,40.828999,1.88,0.23,2021-12-06 08:36:32.46
14.136000,40.821201,1.11,0.23,2021-12-05 22:55:05.08
14.146200,40.829300,1.91,0.09,2021-12-05 11:17:16.14
14.133200,40.827801,2.47,1.99,2021-12-03 12:10:59.53
14.136800,40.832699,2.51,1.71,2021-12-02 06:33:03.02
14.135500,40.829201,1.64,0.23,2021-12-01 06:14:43.2
14.136800,40.827202,1.47,0.09,2021-12-01 03:31:16.61
14.143000,40.831001,2.18,0.23,2021-11-30 23:01:07.12
14.136300,40.823002,1.57,0.48,2021-11-29 08:36:56.01
14.134700,40.820801,1.22,0.68,2021-11-29 08:35:37.05
14.139700,40.821499,1.52,0.58,2021-11-29 08:13:26.72
14.135200,40.820301,1.26,0.77,2021-11-29 07:39:20.3
14.135500,40.821301,1.17,0.68,2021-11-29 06:16:34.43
14.138800,40.818501,2.01,0.58,2021-11-29 05:32:21.42
14.140200,40.825298,0.90,0.77,2021-11-28 22:14:12.65
14.145200,40.823299,1.45,0.23,2021-11-28 00:01:13.52
14.141000,40.819801,1.42,0.36,2021-11-27 18:51:44.38
14.138700,40.820301,1.54,0.23,2021-11-27 17:44:56.02
14.137700,40.824200,1.41,0.09,2021-11-27 13:14:36.65
14.142300,40.824200,1.43,0.23,2021-11-27 04:16:48.07
14.120700,40.803001,2.78,1.15,2021-11-25 05:59:22.72
14.115800,40.808201,3.63,1.27,2021-11-25 05:12:48.23
14.115500,40.812500,3.66,1.33,2021-11-25 04:38:31.08
14.149000,40.823200,1.57,0.36,2021-11-25 03:21:54.21
14.116000,40.806999,2.82,0.68,2021-11-24 20:51:53.52
14.150700,40.827801,1.05,0.23,2021-11-24 00:08:16.21
14.140200,40.827202,1.03,0.09,2021-11-22 21:23:01.19
14.145200,40.826500,1.33,0.23,2021-11-22 07:49:40.74
14.142200,40.825298,0.75,0.36,2021-11-22 07:39:13.44
14.147000,40.827499,1.32,0.23,2021-11-18 17:41:03.89
14.126200,40.827801,1.79,0.36,2021-11-17 19:21:32.09
14.128000,40.826199,2.21,0.23,2021-11-17 19:20:08.09
14.150700,40.823200,2.03,0.23,2021-11-16 22:28:39.23
14.136500,40.827000,1.26,0.23,2021-11-16 03:00:23.97
14.138200,40.827801,1.78,0.09,2021-11-16 02:59:55.19
14.135300,40.825500,1.33,0.23,2021-11-16 01:27:48.89
14.144200,40.829800,1.14,0.09,2021-11-14 02:52:37.17
14.140200,40.830502,1.01,0.23,2021-11-14 01:29:53.19
14.150700,40.831001,1.47,0.23,2021-11-11 22:19:58.89
14.142000,40.826500,0.84,0.23,2021-11-11 17:39:49.96
14.142300,40.826698,1.24,0.09,2021-11-11 10:08:56.55
14.134700,40.826698,1.79,0.36,2021-11-11 05:26:23.11
14.127800,40.827801,1.60,0.77,2021-11-10 21:02:50.77
14.126200,40.826199,1.65,0.36,2021-11-10 20:59:46.82
14.148300,40.823502,1.01,0.09,2021-11-09 16:18:28.06
14.130800,40.821800,1.76,0.09,2021-11-08 02:39:39.75
14.133200,40.824299,1.57,0.23,2021-11-08 02:39:27.58
14.133200,40.822498,1.50,0.48,2021-11-08 02:34:32.75
14.134800,40.831501,1.12,0.09,2021-11-06 23:01:14.68
14.140800,40.840302,1.54,1.27,2021-11-06 22:16:57.82
14.140200,40.842499,0.91,0.94,2021-11-06 22:01:56.15
14.140200,40.841801,1.31,1.21,2021-11-06 22:01:45.25
14.140700,40.820301,1.21,0.09,2021-11-04 23:54:56.49
14.144500,40.819698,1.61,0.09,2021-11-04 23:51:49.72
14.115700,40.822800,2.29,0.77,2021-11-03 20:17:18.53
14.144500,40.819199,0.87,0.36,2021-11-01 00:38:35.98
14.142700,40.827202,1.03,0.09,2021-10-31 15:27:09.21
14.141000,40.823502,0.71,0.09,2021-10-30 02:19:33.39
14.142800,40.824001,1.13,0.68,2021-10-30 01:22:08.61
14.134200,40.827999,1.14,1.08,2021-10-29 13:26:47.37
14.136000,40.826000,1.66,0.09,2021-10-29 13:16:38.91
14.132200,40.827301,0.88,0.68,2021-10-29 13:16:07.27
14.142300,40.825500,0.80,0.09,2021-10-29 13:07:13.85
14.134500,40.823200,1.18,0.48,2021-10-29 09:27:50.4
14.144300,40.820301,1.96,0.09,2021-10-29 02:23:20.79
14.141000,40.807800,2.29,0.09,2021-10-26 08:20:02.38
14.133500,40.820999,1.09,0.58,2021-10-25 21:45:36.79
14.144700,40.825500,2.17,0.36,2021-10-25 17:28:46.17
14.138000,40.823200,1.73,0.86,2021-10-25 15:02:00.58
14.134700,40.827499,1.54,0.68,2021-10-24 21:43:58.59
14.143700,40.823502,1.60,1.43,2021-10-24 20:01:28.36
14.135000,40.823700,1.48,0.68,2021-10-24 00:57:03.86
14.126700,40.827301,2.12,0.48,2021-10-23 22:54:18.16
14.131000,40.827702,1.65,0.36,2021-10-22 21:54:31.68
14.140800,40.841999,1.42,0.36,2021-10-21 19:51:36.62
14.143300,40.840302,1.44,0.58,2021-10-21 19:46:15.58
14.138200,40.831799,1.13,0.23,2021-10-21 06:18:44.78
14.141200,40.824299,1.06,0.09,2021-10-21 04:26:02.64
14.142300,40.819302,1.84,0.48,2021-10-21 02:35:28.34
14.139200,40.820301,1.60,0.48,2021-10-21 01:59:33.11
14.138200,40.822701,1.54,0.09,2021-10-21 01:01:29.59
14.139800,40.820301,1.57,0.09,2021-10-21 00:59:02.32
14.141000,40.821701,1.52,0.23,2021-10-21 00:58:52.68
14.140200,40.820301,1.90,1.48,2021-10-21 00:47:38.46
14.136700,40.821201,1.53,0.36,2021-10-20 23:49:50.77
14.137000,40.820301,1.45,0.09,2021-10-20 23:39:01.82
14.138500,40.821201,1.33,0.48,2021-10-20 23:35:57.44
14.139300,40.820301,1.89,0.94,2021-10-20 23:35:32.17
14.128000,40.835800,1.93,0.09,2021-10-19 22:44:24.88
14.124300,40.834202,2.03,0.23,2021-10-19 22:19:01.63
14.116800,40.799500,3.05,0.94,2021-10-16 20:50:58.27
14.145200,40.829498,1.85,1.15,2021-10-09 15:05:16.18
14.120300,40.826500,1.17,0.23,2021-10-09 11:24:10.19
14.139700,40.844700,1.66,0.09,2021-10-09 09:08:03.59
14.121200,40.826000,0.96,0.58,2021-10-09 07:14:55.45
14.119300,40.827000,1.67,0.68,2021-10-09 06:42:30.17
14.119200,40.825802,0.97,0.23,2021-10-09 06:38:40.87
